"REID","Record Type Desc","Parcel Status Desc","Property Class Desc","Sale Date","Sale Price","Sale Type Desc","Sale Status Desc","Sale Disqualification Reason Desc","Ownership Document Number"
125637,Sale,ACTIVE,RESIDENTIAL,"3/17/2022 12:00:01 AM",800000.00,PACKAGE,QUALIFIED,,2319529
125638,Sale,ACTIVE,RESIDENTIAL,"1/11/2022 12:00:01 AM",640000.00,PACKAGE,QUALIFIED,,2309490
125646,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",525000.00,PACKAGE,QUALIFIED,,2326267
125674,Sale,ACTIVE,RESIDENTIAL,"3/14/2022 12:00:01 AM",620000.00,PACKAGE,QUALIFIED,,2319046
125706,Sale,ACTIVE,RESIDENTIAL,"5/10/2022 12:00:01 AM",585000.00,PACKAGE,QUALIFIED,,2327605
125786,Sale,ACTIVE,RESIDENTIAL,"3/23/2022 12:00:01 AM",786000.00,PACKAGE,QUALIFIED,,2320371
125808,Sale,ACTIVE,RESIDENTIAL,"1/3/2022 12:00:01 AM",510000.00,PACKAGE,QUALIFIED,,2308184
125814,Sale,ACTIVE,RESIDENTIAL,"5/4/2022 12:00:01 AM",488000.00,PACKAGE,QUALIFIED,,2326864
125826,Sale,ACTIVE,RESIDENTIAL,"6/8/2022 12:00:01 AM",475000.00,PACKAGE,QUALIFIED,,2332003
125827,Sale,ACTIVE,RESIDENTIAL,"7/29/2022 12:00:01 AM",450000.00,PACKAGE,QUALIFIED,,2339273
125828,Sale,ACTIVE,RESIDENTIAL,"6/27/2022 12:00:01 AM",482000.00,PACKAGE,QUALIFIED,,2334628
125829,Sale,ACTIVE,RESIDENTIAL,"7/18/2022 12:00:01 AM",500000.00,PACKAGE,QUALIFIED,,2337362
125852,Sale,ACTIVE,RESIDENTIAL,"4/12/2022 12:00:01 AM",80000.00,LAND,QUALIFIED,,2323472
125892,Sale,ACTIVE,RESIDENTIAL,"1/31/2022 12:00:01 AM",875000.00,PACKAGE,QUALIFIED,,2312739
125928,Sale,ACTIVE,RESIDENTIAL,"5/20/2022 12:00:01 AM",785000.00,PACKAGE,QUALIFIED,,2329388
125929,Sale,ACTIVE,RESIDENTIAL,"1/10/2022 12:00:01 AM",160000.00,LAND,QUALIFIED,,2309381
125941,Sale,ACTIVE,RESIDENTIAL,"4/28/2022 12:00:01 AM",330000.00,PACKAGE,QUALIFIED,,2325941
125990,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",1050000.00,PACKAGE,QUALIFIED,,2326217
126037,Sale,ACTIVE,RESIDENTIAL,"6/27/2022 12:00:01 AM",355000.00,PACKAGE,QUALIFIED,,2334459
126050,Sale,ACTIVE,RESIDENTIAL,"3/21/2022 12:00:01 AM",360000.00,PACKAGE,QUALIFIED,,2320117
126057,Sale,ACTIVE,RESIDENTIAL,"3/25/2022 12:00:01 AM",420000.00,PACKAGE,QUALIFIED,,2320712
126124,Sale,ACTIVE,RESIDENTIAL,"5/25/2022 12:00:01 AM",273000.00,PACKAGE,QUALIFIED,,2329947
126221,Sale,ACTIVE,RESIDENTIAL,"4/5/2022 12:00:01 AM",205000.00,LAND,QUALIFIED,,2322416
126261,Sale,ACTIVE,RESIDENTIAL,"1/7/2022 12:00:02 AM",80000.00,LAND,QUALIFIED,,2309114
126299,Sale,ACTIVE,RESIDENTIAL,"8/11/2022 12:00:01 AM",915000.00,PACKAGE,QUALIFIED,,2341025
126312,Sale,ACTIVE,RESIDENTIAL,"11/30/2022 12:00:01 AM",290000.00,LAND,QUALIFIED,,2354892
126369,Sale,ACTIVE,RESIDENTIAL,"1/28/2022 12:00:01 AM",426000.00,PACKAGE,QUALIFIED,,2312413
126404,Sale,ACTIVE,RESIDENTIAL,"2/22/2022 12:00:02 AM",483500.00,PACKAGE,QUALIFIED,,2315977
126425,Sale,ACTIVE,RESIDENTIAL,"3/15/2022 12:00:01 AM",393000.00,PACKAGE,QUALIFIED,,2319099
126426,Sale,ACTIVE,RESIDENTIAL,"3/28/2022 12:00:01 AM",374900.00,PACKAGE,QUALIFIED,,2320963
126450,Sale,ACTIVE,RESIDENTIAL,"8/29/2022 12:00:01 AM",450000.00,PACKAGE,QUALIFIED,,2344002
126486,Sale,ACTIVE,RESIDENTIAL,"8/31/2022 12:00:01 AM",375000.00,PACKAGE,QUALIFIED,,2344173
126504,Sale,ACTIVE,RESIDENTIAL,"5/4/2022 12:00:01 AM",195000.00,PACKAGE,QUALIFIED,,2326859
126515,Sale,ACTIVE,RESIDENTIAL,"3/15/2022 12:00:01 AM",81620.00,LAND,QUALIFIED,,2319227
126525,Sale,ACTIVE,RESIDENTIAL,"5/16/2022 12:00:01 AM",340000.00,PACKAGE,QUALIFIED,,2328342
126541,Sale,ACTIVE,RESIDENTIAL,"2/11/2022 12:00:01 AM",365000.00,PACKAGE,QUALIFIED,,2314692
126562,Sale,ACTIVE,RESIDENTIAL,"4/19/2022 12:00:01 AM",490000.00,PACKAGE,QUALIFIED,,2324358
126588,Sale,ACTIVE,RESIDENTIAL,"5/12/2022 12:00:01 AM",1300000.00,PACKAGE,QUALIFIED,,2328146
126612,Sale,ACTIVE,RESIDENTIAL,"8/18/2022 12:00:01 AM",225000.00,LAND,QUALIFIED,,2342598
126627,Sale,ACTIVE,RESIDENTIAL,"11/15/2022 12:00:01 AM",440000.00,LAND,QUALIFIED,,2353391
126628,Sale,ACTIVE,RESIDENTIAL,"11/15/2022 12:00:01 AM",440000.00,LAND,QUALIFIED,,2353391
126650,Sale,ACTIVE,RESIDENTIAL,"6/15/2022 12:00:01 AM",153750.00,LAND,QUALIFIED,,2333075
126657,Sale,ACTIVE,RESIDENTIAL,"8/26/2022 12:00:01 AM",100000.00,LAND,QUALIFIED,,2343638
126674,Sale,ACTIVE,RESIDENTIAL,"1/31/2022 12:00:01 AM",715000.00,PACKAGE,QUALIFIED,,2312745
126770,Sale,ACTIVE,RESIDENTIAL,"5/3/2022 12:00:01 AM",482000.00,PACKAGE,QUALIFIED,,2326700
126787,Sale,ACTIVE,RESIDENTIAL,"7/21/2022 12:00:01 AM",44000.00,LAND,QUALIFIED,,2338026
126950,Sale,ACTIVE,RESIDENTIAL,"3/21/2022 12:00:01 AM",145000.00,PACKAGE,QUALIFIED,,2320096
127036,Sale,ACTIVE,RESIDENTIAL,"5/20/2022 10:00:00 AM",65000.00,LAND,QUALIFIED,,2329250
127052,Sale,ACTIVE,RESIDENTIAL,"4/14/2022 12:00:01 AM",650000.00,PACKAGE,QUALIFIED,,2323877
127058,Sale,ACTIVE,RESIDENTIAL,"9/12/2022 12:00:01 AM",62000.00,LAND,QUALIFIED,,2345676
127058,Sale,ACTIVE,RESIDENTIAL,"3/15/2022 12:00:01 AM",68500.00,LAND,QUALIFIED,,2319214
127062,Sale,ACTIVE,RESIDENTIAL,"9/7/2022 12:00:01 AM",55000.00,LAND,QUALIFIED,,2345081
127087,Sale,ACTIVE,RESIDENTIAL,"2/14/2022 12:00:01 AM",525000.00,PACKAGE,QUALIFIED,,2314914
127098,Sale,ACTIVE,RESIDENTIAL,"5/25/2022 12:00:01 AM",495000.00,PACKAGE,QUALIFIED,,2329968
127101,Sale,ACTIVE,RESIDENTIAL,"1/21/2022 12:00:01 AM",375000.00,PACKAGE,QUALIFIED,,2311219
127162,Sale,ACTIVE,RESIDENTIAL,"3/30/2022 12:00:01 AM",29150000.00,PACKAGE,QUALIFIED,,2321375
127270,Sale,ACTIVE,RESIDENTIAL,"9/19/2022 12:00:01 AM",105000.00,LAND,QUALIFIED,,2346568
127346,Sale,ACTIVE,RESIDENTIAL,"6/7/2022 12:00:01 AM",399900.00,PACKAGE,QUALIFIED,,2331879
127359,Sale,ACTIVE,RESIDENTIAL,"1/6/2022 12:00:01 AM",328000.00,PACKAGE,QUALIFIED,,2308973
127371,Sale,ACTIVE,RESIDENTIAL,"3/18/2022 12:00:01 AM",268000.00,PACKAGE,QUALIFIED,,2319696
127375,Sale,ACTIVE,RESIDENTIAL,"1/20/2022 12:00:01 AM",295000.00,PACKAGE,QUALIFIED,,2310836
127380,Sale,ACTIVE,RESIDENTIAL,"3/23/2022 12:00:01 AM",293000.00,PACKAGE,QUALIFIED,,2320312
127458,Sale,ACTIVE,RESIDENTIAL,"6/27/2022 12:00:01 AM",330000.00,PACKAGE,QUALIFIED,,2334504
127479,Sale,ACTIVE,RESIDENTIAL,"7/13/2022 12:00:01 AM",293000.00,PACKAGE,QUALIFIED,,2336980
127544,Sale,ACTIVE,RESIDENTIAL,"6/10/2022 12:00:01 AM",289000.00,PACKAGE,QUALIFIED,,2332435
127580,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:02 AM",339900.00,PACKAGE,QUALIFIED,,2326046
127580,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",339900.00,PACKAGE,QUALIFIED,,2326046
127585,Sale,ACTIVE,RESIDENTIAL,"2/16/2022 12:00:01 AM",265000.00,PACKAGE,QUALIFIED,,2315371
127599,Sale,ACTIVE,RESIDENTIAL,"5/11/2022 12:00:01 AM",305000.00,PACKAGE,QUALIFIED,,2327803
127642,Sale,ACTIVE,RESIDENTIAL,"3/7/2022 12:00:01 AM",280000.00,PACKAGE,QUALIFIED,,2317810
127643,Sale,ACTIVE,RESIDENTIAL,"5/11/2022 12:00:01 AM",315000.00,PACKAGE,QUALIFIED,,2327806
127772,Sale,ACTIVE,RESIDENTIAL,"3/17/2022 12:00:01 AM",80000.00,PACKAGE,QUALIFIED,,2319500
127845,Sale,ACTIVE,RESIDENTIAL,"9/7/2022 12:00:01 AM",340800.00,PACKAGE,QUALIFIED,,2345114
127847,Sale,ACTIVE,RESIDENTIAL,"7/29/2022 12:00:01 AM",310000.00,PACKAGE,QUALIFIED,,2339276
127865,Sale,ACTIVE,RESIDENTIAL,"5/3/2022 12:00:01 AM",275000.00,PACKAGE,QUALIFIED,,2326571
127882,Sale,ACTIVE,RESIDENTIAL,"5/12/2022 12:00:01 AM",315000.00,PACKAGE,QUALIFIED,,2328127
127887,Sale,ACTIVE,RESIDENTIAL,"2/7/2022 12:00:01 AM",300000.00,PACKAGE,QUALIFIED,,2313820
127891,Sale,ACTIVE,RESIDENTIAL,"5/25/2022 12:00:01 AM",372000.00,PACKAGE,QUALIFIED,,2329963
127914,Sale,ACTIVE,RESIDENTIAL,"3/23/2022 12:00:02 AM",305000.00,PACKAGE,QUALIFIED,,2320413
127937,Sale,ACTIVE,RESIDENTIAL,"2/7/2022 12:00:01 AM",350000.00,PACKAGE,QUALIFIED,,2313811
127939,Sale,ACTIVE,RESIDENTIAL,"6/30/2022 12:00:01 AM",309900.00,PACKAGE,QUALIFIED,,2335078
127948,Sale,ACTIVE,RESIDENTIAL,"6/8/2022 12:00:01 AM",290000.00,PACKAGE,QUALIFIED,,2332176
127951,Sale,ACTIVE,RESIDENTIAL,"1/31/2022 12:00:01 AM",263000.00,PACKAGE,QUALIFIED,,2312582
127952,Sale,ACTIVE,RESIDENTIAL,"5/5/2022 12:00:01 AM",365000.00,PACKAGE,QUALIFIED,,2326954
127958,Sale,ACTIVE,RESIDENTIAL,"5/24/2022 12:00:01 AM",315000.00,PACKAGE,QUALIFIED,,2329788
127962,Sale,ACTIVE,RESIDENTIAL,"4/22/2022 12:00:01 AM",270000.00,PACKAGE,QUALIFIED,,2325017
127984,Sale,ACTIVE,RESIDENTIAL,"2/25/2022 12:00:01 AM",276000.00,PACKAGE,QUALIFIED,,2316706
128002,Sale,ACTIVE,RESIDENTIAL,"6/22/2022 12:00:01 AM",315000.00,PACKAGE,QUALIFIED,,2333991
128017,Sale,ACTIVE,RESIDENTIAL,"8/16/2022 12:00:01 AM",320000.00,PACKAGE,QUALIFIED,,2341513
128043,Sale,ACTIVE,RESIDENTIAL,"5/20/2022 12:00:01 AM",359000.00,PACKAGE,QUALIFIED,,2329307
128103,Sale,ACTIVE,RESIDENTIAL,"7/14/2022 12:00:01 AM",400000.00,PACKAGE,QUALIFIED,,2337131
128121,Sale,ACTIVE,RESIDENTIAL,"3/28/2022 12:00:01 AM",365000.00,PACKAGE,QUALIFIED,,2320981
128122,Sale,ACTIVE,RESIDENTIAL,"9/6/2022 12:00:01 AM",405000.00,PACKAGE,QUALIFIED,,2344906
128134,Sale,ACTIVE,RESIDENTIAL,"3/21/2022 12:00:01 AM",410000.00,PACKAGE,QUALIFIED,,2319872
128185,Sale,ACTIVE,RESIDENTIAL,"10/3/2022 12:00:01 AM",387145.00,PACKAGE,QUALIFIED,,2348376
128233,Sale,ACTIVE,RESIDENTIAL,"6/9/2022 12:00:01 AM",299000.00,PACKAGE,QUALIFIED,,2332188
128248,Sale,ACTIVE,RESIDENTIAL,"5/2/2022 12:00:01 AM",270000.00,PACKAGE,QUALIFIED,,2326432
128269,Sale,ACTIVE,RESIDENTIAL,"3/2/2022 12:00:01 AM",350000.00,PACKAGE,QUALIFIED,,2317186
128275,Sale,ACTIVE,RESIDENTIAL,"6/22/2022 12:00:01 AM",308000.00,PACKAGE,QUALIFIED,,2334013
128287,Sale,ACTIVE,RESIDENTIAL,"2/1/2022 12:00:01 AM",396900.00,PACKAGE,QUALIFIED,,2312907
128289,Sale,ACTIVE,RESIDENTIAL,"4/4/2022 12:00:01 AM",396900.00,PACKAGE,QUALIFIED,,2321997
128301,Sale,ACTIVE,RESIDENTIAL,"6/8/2022 12:00:01 AM",330000.00,PACKAGE,QUALIFIED,,2332056
128320,Sale,ACTIVE,RESIDENTIAL,"1/5/2022 12:00:01 AM",379900.00,PACKAGE,QUALIFIED,,2308731
128322,Sale,ACTIVE,RESIDENTIAL,"4/1/2022 12:00:01 AM",410000.00,PACKAGE,QUALIFIED,,2321742
128330,Sale,ACTIVE,RESIDENTIAL,"2/28/2022 12:00:01 AM",341900.00,PACKAGE,QUALIFIED,,2316802
128341,Sale,ACTIVE,RESIDENTIAL,"5/26/2022 12:00:01 AM",341900.00,PACKAGE,QUALIFIED,,2330125
128349,Sale,ACTIVE,RESIDENTIAL,"6/13/2022 12:00:01 AM",331000.00,PACKAGE,QUALIFIED,,2332749
128352,Sale,ACTIVE,RESIDENTIAL,"7/29/2022 12:00:01 AM",345000.00,PACKAGE,QUALIFIED,,2339196
128353,Sale,ACTIVE,RESIDENTIAL,"6/3/2022 12:00:01 AM",395000.00,PACKAGE,QUALIFIED,,2331377
128358,Sale,ACTIVE,RESIDENTIAL,"4/25/2022 12:00:01 AM",373900.00,PACKAGE,QUALIFIED,,2325132
128359,Sale,ACTIVE,RESIDENTIAL,"10/11/2022 12:00:01 AM",380000.00,PACKAGE,QUALIFIED,,2349360
128369,Sale,ACTIVE,RESIDENTIAL,"9/20/2022 12:00:01 AM",386900.00,PACKAGE,QUALIFIED,,2346651
128375,Sale,ACTIVE,RESIDENTIAL,"8/15/2022 12:00:01 AM",325000.00,PACKAGE,QUALIFIED,,2341352
128385,Sale,ACTIVE,RESIDENTIAL,"9/9/2022 12:00:01 AM",385900.00,PACKAGE,QUALIFIED,,2345375
128393,Sale,ACTIVE,RESIDENTIAL,"2/25/2022 12:00:01 AM",374900.00,PACKAGE,QUALIFIED,,2316628
128394,Sale,ACTIVE,RESIDENTIAL,"2/1/2022 12:00:01 AM",378350.00,PACKAGE,QUALIFIED,,2312836
128400,Sale,ACTIVE,RESIDENTIAL,"2/1/2022 12:00:01 AM",395000.00,PACKAGE,QUALIFIED,,2312919
128406,Sale,ACTIVE,RESIDENTIAL,"7/1/2022 12:00:01 AM",455000.00,PACKAGE,QUALIFIED,,2335310
128410,Sale,ACTIVE,RESIDENTIAL,"5/23/2022 12:00:01 AM",382100.00,PACKAGE,QUALIFIED,,2329412
128413,Sale,ACTIVE,RESIDENTIAL,"2/1/2022 12:00:01 AM",420000.00,PACKAGE,QUALIFIED,,2312890
128417,Sale,ACTIVE,RESIDENTIAL,"9/23/2022 12:00:01 AM",450000.00,PACKAGE,QUALIFIED,,2347040
128423,Sale,ACTIVE,RESIDENTIAL,"4/19/2022 12:00:01 AM",359900.00,PACKAGE,QUALIFIED,,2324371
128428,Sale,ACTIVE,RESIDENTIAL,"5/3/2022 12:00:01 AM",354000.00,PACKAGE,QUALIFIED,,2326627
128453,Sale,ACTIVE,RESIDENTIAL,"1/25/2022 12:00:01 AM",320000.00,PACKAGE,QUALIFIED,,2311640
128485,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",393900.00,PACKAGE,QUALIFIED,,2330662
128521,Sale,ACTIVE,RESIDENTIAL,"5/23/2022 12:00:01 AM",298720.00,PACKAGE,QUALIFIED,,2329406
128531,Sale,ACTIVE,RESIDENTIAL,"5/9/2022 12:00:01 AM",360000.00,PACKAGE,QUALIFIED,,2327372
128533,Sale,ACTIVE,RESIDENTIAL,"7/1/2022 12:00:01 AM",280000.00,PACKAGE,QUALIFIED,,2335290
128535,Sale,ACTIVE,RESIDENTIAL,"4/14/2022 12:00:01 AM",374760.00,PACKAGE,QUALIFIED,,2323828
128536,Sale,ACTIVE,RESIDENTIAL,"4/28/2022 12:00:01 AM",316835.00,PACKAGE,QUALIFIED,,2325935
128537,Sale,ACTIVE,RESIDENTIAL,"8/18/2022 12:00:01 AM",275405.00,PACKAGE,QUALIFIED,,2342639
128539,Sale,ACTIVE,RESIDENTIAL,"3/24/2022 12:00:01 AM",308900.00,PACKAGE,QUALIFIED,,2320598
128541,Sale,ACTIVE,RESIDENTIAL,"9/27/2022 12:00:01 AM",289905.00,PACKAGE,QUALIFIED,,2347602
128542,Sale,ACTIVE,RESIDENTIAL,"6/13/2022 12:00:01 AM",370530.00,PACKAGE,QUALIFIED,,2332674
128543,Sale,ACTIVE,RESIDENTIAL,"5/5/2022 12:00:01 AM",305000.00,PACKAGE,QUALIFIED,,2326967
128544,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",289900.00,PACKAGE,QUALIFIED,,2333589
128545,Sale,ACTIVE,RESIDENTIAL,"5/19/2022 12:00:01 AM",356900.00,PACKAGE,QUALIFIED,,2329057
128546,Sale,ACTIVE,RESIDENTIAL,"5/9/2022 12:00:01 AM",360000.00,PACKAGE,QUALIFIED,,2327314
128547,Sale,ACTIVE,RESIDENTIAL,"7/1/2022 12:00:01 AM",289900.00,PACKAGE,QUALIFIED,,2335299
128548,Sale,ACTIVE,RESIDENTIAL,"7/18/2022 12:00:01 AM",279400.00,PACKAGE,QUALIFIED,,2337465
128549,Sale,ACTIVE,RESIDENTIAL,"9/27/2022 12:00:01 AM",350000.00,PACKAGE,QUALIFIED,,2347679
128550,Sale,ACTIVE,RESIDENTIAL,"8/18/2022 12:00:01 AM",279000.00,PACKAGE,QUALIFIED,,2342636
128552,Sale,ACTIVE,RESIDENTIAL,"6/6/2022 12:00:01 AM",359900.00,PACKAGE,QUALIFIED,,2331666
128574,Sale,ACTIVE,RESIDENTIAL,"4/1/2022 12:00:01 AM",394000.00,PACKAGE,QUALIFIED,,2321739
128576,Sale,ACTIVE,RESIDENTIAL,"5/23/2022 12:00:01 AM",369900.00,PACKAGE,QUALIFIED,,2329414
128578,Sale,ACTIVE,RESIDENTIAL,"2/11/2022 12:00:01 AM",355900.00,PACKAGE,QUALIFIED,,2314581
128580,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",373900.00,PACKAGE,QUALIFIED,,2330689
128582,Sale,ACTIVE,RESIDENTIAL,"1/14/2022 12:00:01 AM",379900.00,PACKAGE,QUALIFIED,,2309996
128587,Sale,ACTIVE,RESIDENTIAL,"9/7/2022 12:00:01 AM",360545.00,PACKAGE,QUALIFIED,,2345061
128590,Sale,ACTIVE,RESIDENTIAL,"10/3/2022 12:00:01 AM",405000.00,PACKAGE,QUALIFIED,,2348378
128591,Sale,ACTIVE,RESIDENTIAL,"6/1/2022 12:00:01 AM",450000.00,PACKAGE,QUALIFIED,,2330998
128594,Sale,ACTIVE,RESIDENTIAL,"8/22/2022 12:00:01 AM",423000.00,PACKAGE,QUALIFIED,,2343053
128595,Sale,ACTIVE,RESIDENTIAL,"3/23/2022 12:00:01 AM",419900.00,PACKAGE,QUALIFIED,,2320314
128596,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",413450.00,PACKAGE,QUALIFIED,,2326156
128619,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",373900.00,PACKAGE,QUALIFIED,,2330641
128627,Sale,ACTIVE,RESIDENTIAL,"10/19/2022 12:00:01 AM",63000.00,LAND,QUALIFIED,,2350330
128633,Sale,ACTIVE,RESIDENTIAL,"2/23/2022 12:00:01 AM",295000.00,PACKAGE,QUALIFIED,,2316204
128677,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",350000.00,PACKAGE,QUALIFIED,,2330656
128689,Sale,ACTIVE,RESIDENTIAL,"2/22/2022 12:00:01 AM",288000.00,PACKAGE,QUALIFIED,,2315854
128700,Sale,ACTIVE,RESIDENTIAL,"2/23/2022 12:00:01 AM",328900.00,PACKAGE,QUALIFIED,,2316194
128716,Sale,ACTIVE,RESIDENTIAL,"1/21/2022 12:00:01 AM",279900.00,PACKAGE,QUALIFIED,,2311121
128728,Sale,ACTIVE,RESIDENTIAL,"3/15/2022 12:00:01 AM",55000.00,LAND,QUALIFIED,,2319102
128906,Sale,ACTIVE,RESIDENTIAL,"1/10/2022 12:00:01 AM",158000.00,PACKAGE,QUALIFIED,,2309284
128918,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",365000.00,PACKAGE,QUALIFIED,,2333381
128923,Sale,ACTIVE,RESIDENTIAL,"3/4/2022 12:00:01 AM",264000.00,PACKAGE,QUALIFIED,,2317594
129092,Sale,ACTIVE,COMMERCIAL,"4/4/2022 12:00:01 AM",425000.00,PACKAGE,QUALIFIED,,2322250
129100,Sale,ACTIVE,COMMERCIAL,"1/18/2022 12:00:01 AM",5300.00,LAND,QUALIFIED,,2310361
129143,Sale,ACTIVE,RESIDENTIAL,"4/4/2022 12:00:01 AM",425000.00,PACKAGE,QUALIFIED,,2322250
129230,Sale,ACTIVE,RESIDENTIAL,"1/6/2022 12:00:01 AM",255000.00,PACKAGE,QUALIFIED,,2308981
129233,Sale,ACTIVE,RESIDENTIAL,"7/27/2022 12:00:01 AM",222500.00,PACKAGE,QUALIFIED,,2338747
129275,Sale,ACTIVE,RESIDENTIAL,"1/21/2022 12:00:01 AM",8500.00,LAND,QUALIFIED,,2311067
129319,Sale,ACTIVE,RESIDENTIAL,"6/29/2022 12:00:01 AM",162600.00,PACKAGE,QUALIFIED,,2334968
129374,Sale,ACTIVE,RESIDENTIAL,"3/25/2022 12:00:01 AM",14000.00,LAND,QUALIFIED,,2320710
129383,Sale,ACTIVE,RESIDENTIAL,"1/3/2022 12:00:01 AM",262000.00,PACKAGE,QUALIFIED,,2308150
129557,Sale,ACTIVE,RESIDENTIAL,"1/5/2022 12:00:01 AM",151000.00,PACKAGE,QUALIFIED,,2308825
129596,Sale,ACTIVE,RESIDENTIAL,"4/26/2022 12:00:01 AM",201000.00,PACKAGE,QUALIFIED,,2325554
129632,Sale,ACTIVE,RESIDENTIAL,"10/24/2022 12:00:01 AM",223000.00,PACKAGE,QUALIFIED,,2350778
129638,Sale,ACTIVE,RESIDENTIAL,"7/25/2022 12:00:01 AM",217500.00,PACKAGE,QUALIFIED,,2338337
129760,Sale,ACTIVE,RESIDENTIAL,"5/9/2022 12:00:01 AM",260000.00,PACKAGE,QUALIFIED,,2327490
129855,Sale,ACTIVE,RESIDENTIAL,"3/25/2022 12:00:01 AM",237000.00,PACKAGE,QUALIFIED,,2320760
129925,Sale,ACTIVE,RESIDENTIAL,"3/21/2022 12:00:01 AM",250500.00,PACKAGE,QUALIFIED,,2319998
130009,Sale,ACTIVE,RESIDENTIAL,"7/27/2022 12:00:01 AM",405000.00,PACKAGE,QUALIFIED,,2338805
130044,Sale,ACTIVE,RESIDENTIAL,"7/14/2022 12:00:01 AM",149900.00,PACKAGE,QUALIFIED,,2337021
130166,Sale,ACTIVE,RESIDENTIAL,"6/22/2022 12:00:01 AM",20000.00,LAND,QUALIFIED,,2333946
130294,Sale,ACTIVE,RESIDENTIAL,"4/22/2022 12:00:01 AM",10500.00,LAND,QUALIFIED,,2324983
130352,Sale,ACTIVE,RESIDENTIAL,"12/28/2022 12:00:01 AM",140000.00,PACKAGE,QUALIFIED,,2357616
131683,Sale,ACTIVE,RESIDENTIAL,"12/27/2022 12:00:01 AM",20000.00,LAND,QUALIFIED,,2357374
131816,Sale,ACTIVE,RESIDENTIAL,"2/17/2022 12:00:01 AM",25000.00,PACKAGE,QUALIFIED,,2315567
131896,Sale,ACTIVE,RESIDENTIAL,"8/16/2022 12:00:01 AM",19500.00,LAND,QUALIFIED,,2341515
133062,Sale,ACTIVE,RESIDENTIAL,"7/1/2022 12:00:01 AM",370000.00,PACKAGE,QUALIFIED,,2335282
133068,Sale,ACTIVE,RESIDENTIAL,"6/7/2022 12:00:01 AM",225000.00,PACKAGE,QUALIFIED,,2331983
133069,Sale,ACTIVE,RESIDENTIAL,"10/14/2022 12:00:01 AM",232500.00,PACKAGE,QUALIFIED,,2349884
133246,Sale,ACTIVE,RESIDENTIAL,"1/4/2022 12:00:01 AM",210000.00,PACKAGE,QUALIFIED,,2308555
133255,Sale,ACTIVE,RESIDENTIAL,"3/30/2022 12:00:01 AM",54000.00,LAND,QUALIFIED,,2321455
133385,Sale,ACTIVE,RESIDENTIAL,"9/1/2022 12:00:01 AM",825000.00,PACKAGE,QUALIFIED,,2344403
133394,Sale,ACTIVE,RESIDENTIAL,"3/14/2022 12:00:01 AM",315000.00,PACKAGE,QUALIFIED,,2318837
133397,Sale,ACTIVE,RESIDENTIAL,"4/19/2022 12:00:01 AM",100000.00,LAND,QUALIFIED,,2324384
133408,Sale,ACTIVE,RESIDENTIAL,"6/6/2022 12:00:01 AM",59000.00,LAND,QUALIFIED,,2331600
133451,Sale,ACTIVE,RESIDENTIAL,"2/18/2022 12:00:01 AM",173000.00,LAND,QUALIFIED,,2315655
133452,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",1150000.00,PACKAGE,QUALIFIED,,2326192
133480,Sale,ACTIVE,RESIDENTIAL,"3/25/2022 12:00:01 AM",200000.00,LAND,QUALIFIED,,2320740
133488,Sale,ACTIVE,RESIDENTIAL,"7/11/2022 12:00:01 AM",243000.00,PACKAGE,QUALIFIED,,2336745
133568,Sale,ACTIVE,RESIDENTIAL,"2/14/2022 12:00:01 AM",315000.00,PACKAGE,QUALIFIED,,2314798
133590,Sale,ACTIVE,RESIDENTIAL,"8/16/2022 12:00:01 AM",240000.00,PACKAGE,QUALIFIED,,2341647
133623,Sale,ACTIVE,RESIDENTIAL,"7/28/2022 12:00:01 AM",140000.00,LAND,QUALIFIED,,2338970
133652,Sale,ACTIVE,RESIDENTIAL,"9/12/2022 12:00:01 AM",225000.00,PACKAGE,QUALIFIED,,2345487
133762,Sale,ACTIVE,RESIDENTIAL,"9/23/2022 12:00:01 AM",39000.00,LAND,QUALIFIED,,2347141
133766,Sale,ACTIVE,RESIDENTIAL,"5/10/2022 12:00:01 AM",369000.00,PACKAGE,QUALIFIED,,2327562
133771,Sale,ACTIVE,RESIDENTIAL,"7/27/2022 12:00:01 AM",244000.00,PACKAGE,QUALIFIED,,2338779
133798,Sale,ACTIVE,RESIDENTIAL,"2/22/2022 12:00:01 AM",349900.00,PACKAGE,QUALIFIED,,2315826
133852,Sale,ACTIVE,RESIDENTIAL,"6/21/2022 12:00:01 AM",368800.00,PACKAGE,QUALIFIED,,2333813
133864,Sale,ACTIVE,RESIDENTIAL,"12/8/2022 12:00:01 AM",130000.00,LAND,QUALIFIED,,2355645
